row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
9812771,2016,1,Aitkin,MEDICARE,5,75 years and older,M,44,G8783,CPT/HCPCS,NORMAL BP READING DOC F/U NOT RQR,999,HCPCS Level II codes not classified,48,528,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9815027,2016,3,Anoka,COMMERCIAL,1,18 years and under,F,20,A4570,CPT/HCPCS,SPLINTS,243,DME and supplies,20,232,$335.54 ,$16.77 ,$8.00 ,$142.68 ,$7.13 ,$6.80 ,$192.86 ,$9.64 ,$0.00 
9817811,2016,3,Anoka,COMMERCIAL,1,18 years and under,M,17,H2017,CPT/HCPCS,PSYCHOSOCIAL REHAB SRVC 15 MINUTES,218,"Psychological and psychiatric evaluation, therapy",293,194,"$50,112.71 ","$2,947.80 ","$1,153.20 ","$42,196.74 ","$2,482.16 ",$728.41 ,"$7,915.97 ",$465.64 ,$300.00 
9819875,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,F,"2,924",81025,CPT/HCPCS,URINE PREGNANCY TEST,200,Urinary system (nonoperative) measurements,"3,945","32,196","$56,753.28 ",$19.40 ,$12.57 ,"$44,656.75 ",$15.27 ,$11.22 ,"$12,096.53 ",$4.13 ,$0.00 
9821387,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,F,15,C9290,CPT/HCPCS,INJECTION BUPIVACAINE LIPOSOME 1 MG,240,"Medications (injections, infusions, other forms)",15,161,"$3,574.68 ",$238.31 ,$123.32 ,"$3,112.81 ",$207.52 ,$123.32 ,$461.87 ,$30.79 ,$0.00 
9825227,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,M,35,J7050,CPT/HCPCS,INFUS NORMAL SALINE SOLUTION 250 CC,240,"Medications (injections, infusions, other forms)",54,344,$613.91 ,$17.54 ,$4.02 ,$507.67 ,$14.50 ,$2.76 ,$106.24 ,$3.03 ,$0.00 
9827747,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,F,14,81519,CPT/HCPCS,ONCOLOGY BREAST MRNA,234,Pathology,15,155,"$55,138.06 ","$3,938.43 ","$4,008.00 ","$50,956.95 ","$3,639.78 ","$3,809.70 ","$4,181.11 ",$298.65 ,$0.00 
9999588,2016,9,Benton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,15,E0601,CPT/HCPCS,CONTINUOUS POS AIRWAY PRESSURE DEVC,243,DME and supplies,76,179,"$4,764.08 ",$317.60 ,$269.82 ,"$4,752.28 ",$316.81 ,$269.82 ,$11.80 ,$0.78 ,$0.00 
10006452,2016,9,Benton,MEDICARE,3,45 - 64 years,M,13,J1885,CPT/HCPCS,INJ KETOROLAC TROMETHAMINE 15 MG,240,"Medications (injections, infusions, other forms)",18,148,$11.07 ,$0.85 ,$0.00 ,$10.73 ,$0.82 ,$0.00 ,$0.34 ,$0.02 ,$0.00 
10009716,2016,9,Benton,MEDICARE,4,65 - 74 years,M,37,87070,CPT/HCPCS,CULTURE OTHR SPECIMN AEROBIC,206,"Microscopic examination (e.g., lab, toxicology)",43,442,$292.30 ,$7.90 ,$11.51 ,$292.30 ,$7.90 ,$11.51 ,$0.00 ,$0.00 ,$0.00 
10012116,2016,9,Benton,MEDICARE,5,75 years and older,F,53,99282,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,80,625,"$3,566.59 ",$67.29 ,$56.18 ,"$2,443.87 ",$46.11 ,$27.63 ,"$1,122.72 ",$21.18 ,$0.00 
10014156,2016,9,Benton,MEDICARE,5,75 years and older,M,19,94010,CPT/HCPCS,BREATHING CAPACITY TEST,38,Lung and bronchus procedures - Diagnostic (other),41,225,"$1,043.46 ",$54.91 ,$34.07 ,$888.19 ,$46.74 ,$28.71 ,$155.27 ,$8.17 ,$0.00 
10017996,2016,11,Big Stone,COMMERCIAL,3,45 - 64 years,M,69,90686,CPT/HCPCS,IIV4 VACC NO PRSV 0.5 ML IM,228,Prophylactic vaccinations and inoculations,70,686,"$1,287.37 ",$18.65 ,$18.90 ,"$1,287.37 ",$18.65 ,$18.90 ,$0.00 ,$0.00 ,$0.00 
10025052,2016,11,Big Stone,MEDICARE,3,45 - 64 years,M,13,J2250,CPT/HCPCS,INJECTION MIDAZOLAM HCL PER 1 MG,240,"Medications (injections, infusions, other forms)",22,138,$7.22 ,$0.55 ,$0.00 ,$7.22 ,$0.55 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10028316,2016,11,Big Stone,MEDICARE,5,75 years and older,F,55,99203,CPT/HCPCS,OFFICE O/P NEW LOW 30-44 MIN,300,Office/outpatient services - Office visits,77,650,"$6,149.03 ",$111.80 ,$101.85 ,"$5,081.07 ",$92.38 ,$80.85 ,"$1,067.96 ",$19.41 ,$20.41 
10030644,2016,13,Blue Earth,COMMERCIAL,1,18 years and under,F,14,84703,CPT/HCPCS,CHORIONIC GONADOTROPIN ASSAY,233,Laboratory - Chemistry and hematology,22,158,$614.61 ,$43.90 ,$29.34 ,$368.72 ,$26.33 ,$21.47 ,$245.89 ,$17.56 ,$2.84 
10033788,2016,13,Blue Earth,COMMERCIAL,2,19 - 44 years,F,175,96372,CPT/HCPCS,THER/PROPH/DIAG INJ SC/IM,231,Therapeutic procedures - Other,317,"1,631","$19,157.59 ",$109.47 ,$58.63 ,"$16,042.45 ",$91.67 ,$56.48 ,"$3,115.14 ",$17.80 ,$0.00 
10037460,2016,13,Blue Earth,COMMERCIAL,3,45 - 64 years,F,15,99397,CPT/HCPCS,PER PM REEVAL EST PAT 65+ YR,310,Office/outpatient services - Preventive visits,15,180,"$3,381.62 ",$225.44 ,$259.06 ,"$3,381.62 ",$225.44 ,$259.06 ,$0.00 ,$0.00 ,$0.00 
10042644,2016,13,Blue Earth,COMMERCIAL,5,75 years and older,M,22,99215,CPT/HCPCS,OFFICE O/P EST HI 40-54 MIN,300,Office/outpatient services - Office visits,35,264,"$1,585.67 ",$72.07 ,$53.19 ,"$1,130.41 ",$51.38 ,$28.67 ,$455.26 ,$20.69 ,$0.00 
10045236,2016,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,57,G0463,CPT/HCPCS,HOS OP CLIN VISIT ASSESS & MGMT PT,300,Office/outpatient services - Office visits,111,647,"$9,971.44 ",$174.93 ,$95.43 ,"$9,971.44 ",$174.93 ,$95.43 ,$0.00 ,$0.00 ,$0.00 
10048404,2016,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,11,77002,CPT/HCPCS,NEEDLE LOCALIZATION BY XRAY,226,Radiology - Diagnostic (other),14,117,$735.36 ,$66.85 ,$41.64 ,$735.36 ,$66.85 ,$41.64 ,$0.00 ,$0.00 ,$0.00 
10051884,2016,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,S9999,CPT/HCPCS,SALES TAX,237,Ancillary services,71,123,$43.61 ,$3.96 ,$2.32 ,$43.61 ,$3.96 ,$2.32 ,$0.00 ,$0.00 ,$0.00 
10054164,2016,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,65,36415,CPT/HCPCS,ROUTINE VENIPUNCTURE,235,Laboratory - Other,217,745,$129.06 ,$1.98 ,$0.00 ,$129.06 ,$1.98 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10060116,2016,13,Blue Earth,MEDICARE,3,45 - 64 years,F,17,87046,CPT/HCPCS,STOOL CULTR AEROBIC BACT EA,206,"Microscopic examination (e.g., lab, toxicology)",32,204,$189.95 ,$11.17 ,$12.60 ,$189.95 ,$11.17 ,$12.60 ,$0.00 ,$0.00 ,$0.00 
10063260,2016,13,Blue Earth,MEDICARE,3,45 - 64 years,M,17,G0108,CPT/HCPCS,DM OP SLF-MGMT TRN SRVC IND-30 MIN,307,Office/outpatient services - Other,31,204,"$2,207.56 ",$129.85 ,$103.36 ,"$1,989.07 ",$117.00 ,$82.36 ,$218.49 ,$12.85 ,$10.50 
10066404,2016,13,Blue Earth,MEDICARE,4,65 - 74 years,F,14,V2103,CPT/HCPCS,1 VISN PLANO-+/-4.00D 0.12-2.00D EA,241,Visual aids and other optical supplies,19,168,$596.05 ,$42.57 ,$35.98 ,$528.92 ,$37.78 ,$32.28 ,$67.13 ,$4.79 ,$0.00 
10069404,2016,13,Blue Earth,MEDICARE,5,75 years and older,F,27,940,REV,Other Rx Svs,50026,Other Services,29,295,$23.71 ,$0.87 ,$0.00 ,$23.71 ,$0.87 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10071804,2016,13,Blue Earth,MEDICARE,5,75 years and older,F,20,J7620,CPT/HCPCS,ALBUTEROL TO 2.5 MG IPT TO 0.5 MG,240,"Medications (injections, infusions, other forms)",78,227,$549.65 ,$27.48 ,$14.44 ,$440.83 ,$22.04 ,$11.92 ,$108.82 ,$5.44 ,$2.06 
10074276,2016,13,Blue Earth,MEDICARE,5,75 years and older,M,18,G0153,CPT/HCPCS,SRVC SPCH&LANG PATH HH/HOSPIC EA 15,236,"Non-hospital-based care (home health, hospice)",108,175,"$1,047.00 ",$58.16 ,$0.00 ,"$1,047.00 ",$58.16 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10077588,2016,15,Brown,COMMERCIAL,2,19 - 44 years,F,13,97014,CPT/HCPCS,ELECTRIC STIMULATION THERAPY,213,Physical/occupational/speech therapy - Exercises,34,131,$650.19 ,$50.01 ,$35.04 ,$372.63 ,$28.66 ,$12.50 ,$277.56 ,$21.35 ,$2.50 
10081428,2016,15,Brown,COMMERCIAL,3,45 - 64 years,M,123,84132,CPT/HCPCS,ASSAY OF SERUM POTASSIUM,233,Laboratory - Chemistry and hematology,143,"1,275","$4,483.85 ",$36.45 ,$31.13 ,"$2,438.83 ",$19.82 ,$25.67 ,"$2,045.02 ",$16.62 ,$5.77 
10086132,2016,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,57,88142,CPT/HCPCS,CYTOPATH C/V THIN LAYER,234,Pathology,57,600,$850.37 ,$14.91 ,$14.94 ,$850.37 ,$14.91 ,$14.94 ,$0.00 ,$0.00 ,$0.00 
10089708,2016,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,20,J1170,CPT/HCPCS,INJECTION HYDROMORPHONE UP TO 4 MG,240,"Medications (injections, infusions, other forms)",22,240,$384.23 ,$19.21 ,$0.00 ,$384.23 ,$19.21 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10094244,2016,15,Brown,MEDICARE,2,19 - 44 years,M,14,90834,CPT/HCPCS,PSYTX W PT 45 MINUTES,218,"Psychological and psychiatric evaluation, therapy",151,168,"$3,749.02 ",$267.78 ,$121.33 ,"$2,718.99 ",$194.21 ,$90.07 ,"$1,030.03 ",$73.57 ,$31.26 
10098468,2016,15,Brown,MEDICARE,4,65 - 74 years,F,51,71260,CPT/HCPCS,CT THORAX DX C+,178,CT scan - Chest,139,603,"$11,816.68 ",$231.69 ,$168.41 ,"$11,388.41 ",$223.30 ,$168.41 ,$428.27 ,$8.39 ,$0.00 
10101132,2016,15,Brown,MEDICARE,4,65 - 74 years,M,40,86901,CPT/HCPCS,BLOOD TYPING SEROLOGIC RH(D),235,Laboratory - Other,50,468,$78.69 ,$1.96 ,$0.00 ,$78.69 ,$1.96 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10103196,2016,15,Brown,MEDICARE,5,75 years and older,F,15,82378,CPT/HCPCS,CARCINOEMBRYONIC ANTIGEN,233,Laboratory - Chemistry and hematology,29,173,$24.03 ,$1.60 ,$0.00 ,$24.03 ,$1.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10105332,2016,15,Brown,MEDICARE,5,75 years and older,M,23,73630,CPT/HCPCS,X-RAY EXAM OF FOOT,226,Radiology - Diagnostic (other),62,269,"$2,358.23 ",$102.53 ,$87.45 ,"$1,543.82 ",$67.12 ,$28.96 ,$814.41 ,$35.40 ,$4.91 
10108140,2016,17,Carlton,COMMERCIAL,1,18 years and under,M,11,72100,CPT/HCPCS,X-RAY EXAM L-S SPINE 2/3 VWS,226,Radiology - Diagnostic (other),16,122,"$1,107.14 ",$100.64 ,$49.84 ,$629.55 ,$57.23 ,$17.21 ,$477.59 ,$43.41 ,$22.32 
10111476,2016,17,Carlton,COMMERCIAL,2,19 - 44 years,M,47,96372,CPT/HCPCS,THER/PROPH/DIAG INJ SC/IM,231,Therapeutic procedures - Other,74,489,"$4,207.27 ",$89.51 ,$57.17 ,"$1,904.38 ",$40.51 ,$34.67 ,"$2,302.89 ",$48.99 ,$6.93 
10115124,2016,17,Carlton,COMMERCIAL,3,45 - 64 years,M,11,92310,CPT/HCPCS,CONTACT LENS FITTING,220,Ophthalmologic/otologic diagnosis and treatment,11,132,$150.00 ,$13.63 ,$0.00 ,$90.00 ,$8.18 ,$0.00 ,$60.00 ,$5.45 ,$0.00 
10119636,2016,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,12,29075,CPT/HCPCS,APPLICATION OF FOREARM CAST,214,"Wound care - Traction, splints, other",18,130,"$1,782.91 ",$148.57 ,$60.76 ,"$1,450.56 ",$120.88 ,$60.76 ,$332.35 ,$27.69 ,$0.00 
9787412,2016,1,Aitkin,COMMERCIAL,3,45 - 64 years,F,16,76856,CPT/HCPCS,US EXAM PELVIC COMPLETE,197,Ultrasound - Diagnostic (other),25,164,"$6,841.47 ",$427.59 ,$482.69 ,"$4,131.48 ",$258.21 ,$253.17 ,"$2,709.99 ",$169.37 ,$66.22 
9794132,2016,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,29,99201,CPT/HCPCS,OFFICE/OUTPATIENT VISIT NEW,300,Office/outpatient services - Office visits,32,310,"$1,068.35 ",$36.83 ,$34.17 ,"$1,032.35 ",$35.59 ,$32.09 ,$36.00 ,$1.24 ,$0.00 
9798692,2016,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,18,J0131,CPT/HCPCS,INJECTION ACETAMINOPHEN 10 MG,240,"Medications (injections, infusions, other forms)",18,188,$604.77 ,$33.59 ,$21.34 ,$602.57 ,$33.47 ,$21.34 ,$2.20 ,$0.12 ,$0.00 
9803804,2016,1,Aitkin,MEDICARE,3,45 - 64 years,M,25,90662,CPT/HCPCS,IIV NO PRSV INCREASED AG IM,228,Prophylactic vaccinations and inoculations,27,284,$816.17 ,$32.64 ,$38.22 ,$816.17 ,$32.64 ,$38.22 ,$0.00 ,$0.00 ,$0.00 
9805772,2016,1,Aitkin,MEDICARE,4,65 - 74 years,F,19,88342,CPT/HCPCS,IMMUNOHISTO ANTB 1ST STAIN,234,Pathology,43,226,"$1,303.17 ",$68.58 ,$41.49 ,"$1,234.14 ",$64.95 ,$41.49 ,$69.03 ,$3.63 ,$0.00 
9808100,2016,1,Aitkin,MEDICARE,4,65 - 74 years,M,49,96365,CPT/HCPCS,THER/PROPH/DIAG IV INF INIT,231,Therapeutic procedures - Other,128,569,"$15,459.62 ",$315.50 ,$118.30 ,"$13,759.70 ",$280.81 ,$118.20 ,"$1,699.92 ",$34.69 ,$0.00 
9810476,2016,1,Aitkin,MEDICARE,5,75 years and older,F,35,E0143,CPT/HCPCS,WALKER FOLD WHEELED ADJUSTBL/FIX HT,243,DME and supplies,40,414,"$2,583.58 ",$73.81 ,$79.33 ,"$2,226.58 ",$63.61 ,$63.21 ,$357.00 ,$10.20 ,$0.00 
9812876,2016,1,Aitkin,MEDICARE,5,75 years and older,M,45,J1940,CPT/HCPCS,INJECTION FUROSEMIDE UP TO 20 MG,240,"Medications (injections, infusions, other forms)",57,490,$151.32 ,$3.36 ,$0.00 ,$146.07 ,$3.24 ,$0.00 ,$5.25 ,$0.11 ,$0.00 
9814388,2016,3,Anoka,COMMERCIAL,1,18 years and under,F,15,86787,CPT/HCPCS,VARICELLA-ZOSTER ANTIBODY,235,Laboratory - Other,16,130,$334.06 ,$22.27 ,$22.44 ,$273.76 ,$18.25 ,$22.44 ,$60.30 ,$4.02 ,$0.00 
9816524,2016,3,Anoka,COMMERCIAL,1,18 years and under,M,260,80053,CPT/HCPCS,COMPREHEN METABOLIC PANEL,233,Laboratory - Chemistry and hematology,343,"2,937","$20,286.49 ",$78.02 ,$25.65 ,"$17,309.58 ",$66.57 ,$18.22 ,"$2,976.91 ",$11.44 ,$0.00 
9819332,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,F,16,63030,CPT/HCPCS,LOW BACK DISK SURGERY,3,"Laminectomy, excision intervertebral disc",38,188,"$95,314.30 ","$5,957.14 ","$5,882.45 ","$90,607.83 ","$5,662.98 ","$5,566.16 ","$4,706.47 ",$294.15 ,$0.00 
9820724,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,F,12,92555,CPT/HCPCS,SPEECH THRESHOLD AUDIOMETRY,220,Ophthalmologic/otologic diagnosis and treatment,12,139,$463.75 ,$38.64 ,$36.80 ,$308.69 ,$25.72 ,$31.32 ,$155.06 ,$12.92 ,$0.00 
9823124,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,M,17,64493,CPT/HCPCS,INJ PARAVERT F JNT L/S 1 LEV,8,Nervous system procedures - Therapeutic (other),44,196,"$26,553.63 ","$1,561.97 ","$1,141.48 ","$22,684.64 ","$1,334.39 ",$676.82 ,"$3,868.99 ",$227.58 ,$0.00 
9825044,2016,3,Anoka,COMMERCIAL,2,19 - 44 years,M,53,G0478,CPT/HCPCS,DR TST PRESUMP;INSTR-AST DC OPT OBV,235,Laboratory - Other,64,546,"$4,756.09 ",$89.73 ,$53.67 ,"$3,943.44 ",$74.40 ,$48.93 ,$812.65 ,$15.33 ,$0.00 
9827660,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,F,"2,390",81001,CPT/HCPCS,URINALYSIS AUTO W/SCOPE,206,"Microscopic examination (e.g., lab, toxicology)","3,341","26,871","$27,161.79 ",$11.36 ,$6.28 ,"$19,632.51 ",$8.21 ,$5.27 ,"$7,529.28 ",$3.15 ,$0.00 
9829076,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,F,40,A6533,CPT/HCPCS,GRADENT COMPRS STK THIGH 18-30 MMHG,243,DME and supplies,55,450,"$7,615.47 ",$190.38 ,$116.76 ,"$5,576.44 ",$139.41 ,$85.99 ,"$2,039.03 ",$50.97 ,$0.00 
9831740,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,M,125,73501,CPT/HCPCS,X-RAY EXAM HIP UNI 1 VIEW,226,Radiology - Diagnostic (other),167,"1,374","$10,768.83 ",$86.15 ,$65.38 ,"$7,298.06 ",$58.38 ,$53.85 ,"$3,470.77 ",$27.76 ,$0.00 
9832844,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,M,11,93015,CPT/HCPCS,CARDIOVASCULAR STRESS TEST,201,Cardiac stress tests,11,121,"$1,962.96 ",$178.45 ,$138.49 ,"$1,468.21 ",$133.47 ,$120.92 ,$494.75 ,$44.97 ,$13.43 
9835436,2016,3,Anoka,COMMERCIAL,4,65 - 74 years,F,34,96372,CPT/HCPCS,THER/PROPH/DIAG INJ SC/IM,231,Therapeutic procedures - Other,85,393,"$2,823.76 ",$83.05 ,$53.01 ,"$2,608.35 ",$76.71 ,$44.96 ,$215.41 ,$6.33 ,$0.00 
9839732,2016,3,Anoka,COMMERCIAL,5,75 years and older,M,29,93000,CPT/HCPCS,ELECTROCARDIOGRAM COMPLETE,202,Electrocardiogram,34,322,$581.10 ,$20.03 ,$5.38 ,$548.08 ,$18.89 ,$5.38 ,$33.02 ,$1.13 ,$0.00 
9842012,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"2,585",99173,CPT/HCPCS,VISUAL ACUITY SCREEN,220,Ophthalmologic/otologic diagnosis and treatment,"2,664","28,598","$3,717.12 ",$1.43 ,$1.77 ,"$3,717.12 ",$1.43 ,$1.77 ,$0.00 ,$0.00 ,$0.00 
10121988,2016,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,447,92015,CPT/HCPCS,DETERMINE REFRACTIVE STATE,220,Ophthalmologic/otologic diagnosis and treatment,455,"4,978","$12,628.86 ",$28.25 ,$14.04 ,"$12,592.32 ",$28.17 ,$14.04 ,$36.54 ,$0.08 ,$0.00 
10125396,2016,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,101,85018,CPT/HCPCS,HEMOGLOBIN,233,Laboratory - Chemistry and hematology,153,"1,155",$743.35 ,$7.35 ,$3.33 ,$743.35 ,$7.35 ,$3.33 ,$0.00 ,$0.00 ,$0.00 
10129836,2016,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,12,93005,CPT/HCPCS,ELECTROCARDIOGRAM TRACING,202,Electrocardiogram,12,131,$414.82 ,$34.56 ,$48.59 ,$414.82 ,$34.56 ,$48.59 ,$0.00 ,$0.00 ,$0.00 
10134972,2016,17,Carlton,MEDICARE,3,45 - 64 years,M,42,82962,CPT/HCPCS,GLUCOSE BLOOD TEST,233,Laboratory - Chemistry and hematology,181,487,"$4,026.40 ",$95.86 ,$3.13 ,"$3,466.60 ",$82.53 ,$3.13 ,$559.80 ,$13.32 ,$0.00 
10137540,2016,17,Carlton,MEDICARE,4,65 - 74 years,F,97,92083,CPT/HCPCS,VISUAL FIELD EXAMINATION(S),220,Ophthalmologic/otologic diagnosis and treatment,165,"1,161","$5,089.41 ",$52.46 ,$56.91 ,"$4,385.13 ",$45.20 ,$49.13 ,$704.28 ,$7.26 ,$0.00 
10139916,2016,17,Carlton,MEDICARE,4,65 - 74 years,M,13,90736,CPT/HCPCS,HZV VACCINE LIVE SUBQ,228,Prophylactic vaccinations and inoculations,13,156,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
10143156,2016,17,Carlton,MEDICARE,5,75 years and older,F,55,J0696,CPT/HCPCS,INJ CEFTRIAXONE SODIUM PER 250 MG,240,"Medications (injections, infusions, other forms)",75,640,$623.72 ,$11.34 ,$0.00 ,$617.78 ,$11.23 ,$0.00 ,$5.94 ,$0.10 ,$0.00 
9829691,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,F,120,J7325,CPT/HCPCS,HYALURONAN/DERIV SYNVISC INJ 1 MG,240,"Medications (injections, infusions, other forms)",156,"1,405","$128,802.98 ","$1,073.35 ","$1,081.92 ","$108,280.69 ",$902.33 ,$660.96 ,"$20,522.29 ",$171.01 ,$0.00 
9832283,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,M,"1,126",84153,CPT/HCPCS,ASSAY OF PSA TOTAL,233,Laboratory - Chemistry and hematology,"1,409","12,570","$52,986.51 ",$47.05 ,$31.29 ,"$35,366.92 ",$31.40 ,$27.33 ,"$17,619.59 ",$15.64 ,$0.00 
9833555,2016,3,Anoka,COMMERCIAL,3,45 - 64 years,M,28,E0118,CPT/HCPCS,CRUTCH SUBSTITUTE LW LEG PLATFORM,243,DME and supplies,60,323,"$6,579.74 ",$234.99 ,$171.10 ,"$5,368.53 ",$191.73 ,$127.33 ,"$1,211.21 ",$43.25 ,$0.00 
9838019,2016,3,Anoka,COMMERCIAL,5,75 years and older,F,58,272,REV,Sterile Supply,50007,Medical and surgical supplies,110,638,"$3,757.79 ",$64.78 ,$11.50 ,"$3,088.83 ",$53.25 ,$6.77 ,$668.96 ,$11.53 ,$0.00 
9841379,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,279,84439,CPT/HCPCS,ASSAY OF FREE THYROXINE,233,Laboratory - Chemistry and hematology,368,"3,199","$4,824.15 ",$17.29 ,$12.27 ,"$4,804.55 ",$17.22 ,$12.27 ,$19.60 ,$0.07 ,$0.00 
9843011,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,42,424,REV,Phys Therp/Eval,50020,"Physical, occupational, and speech therapy",49,473,"$3,744.30 ",$89.15 ,$0.00 ,"$3,744.30 ",$89.15 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9846683,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,38,58611,CPT/HCPCS,LIGATE OVIDUCT(S) ADD-ON,121,Fallopian tubes - Ligation,43,411,"$1,528.43 ",$40.22 ,$49.50 ,"$1,528.43 ",$40.22 ,$49.50 ,$0.00 ,$0.00 ,$0.00 
9848195,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,271,94640,CPT/HCPCS,AIRWAY INHALATION TREATMENT,217,Respiratory therapy - Other,398,"2,941","$19,703.73 ",$72.70 ,$33.97 ,"$19,577.19 ",$72.24 ,$32.27 ,$126.54 ,$0.46 ,$0.00 
9849923,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,33,900,REV,BH Treatments,50033,Behavioral health services,38,342,"$2,502.45 ",$75.83 ,$0.00 ,"$2,502.45 ",$75.83 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9852011,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,19,99236,CPT/HCPCS,OBSERV/HOSP SAME DATE,301,Observation care services,19,186,"$3,576.44 ",$188.23 ,$164.96 ,"$3,570.44 ",$187.91 ,$164.96 ,$6.00 ,$0.31 ,$0.00 
9855107,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,34,84311,CPT/HCPCS,SPECTROPHOTOMETRY,233,Laboratory - Chemistry and hematology,78,391,$599.34 ,$17.62 ,$9.51 ,$599.34 ,$17.62 ,$9.51 ,$0.00 ,$0.00 ,$0.00 
9856859,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,25,K0001,CPT/HCPCS,STANDARD WHEELCHAIR,243,DME and supplies,77,287,"$3,015.94 ",$120.63 ,$46.92 ,"$3,015.94 ",$120.63 ,$46.92 ,$0.00 ,$0.00 ,$0.00 
9859019,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,36,85049,CPT/HCPCS,AUTOMATED PLATELET COUNT,233,Laboratory - Chemistry and hematology,51,407,$222.88 ,$6.19 ,$6.09 ,$222.88 ,$6.19 ,$6.09 ,$0.00 ,$0.00 ,$0.00 
9860915,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,22,T2015,CPT/HCPCS,HABILITATION PREVOCATIONAL WAIVR;HR,237,Ancillary services,497,264,"$88,881.39 ","$4,040.06 ","$1,906.11 ","$88,866.64 ","$4,039.39 ","$1,903.16 ",$14.75 ,$0.67 ,$0.00 
9843908,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,18,81225,CPT/HCPCS,CYP2C19 GENE COM VARIANTS,234,Pathology,18,216,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
9845828,2016,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,43,390,REV,Blood/Admin/Stor,50010,Blood and blood components,56,430,"$18,956.51 ",$440.84 ,$0.00 ,"$18,950.61 ",$440.71 ,$0.00 ,$5.90 ,$0.13 ,$0.00 
